ParticipantID,Trial,Fixation,Duration,PupilSize,PositionX,PositionY,StartTime,EndTime,Task,SearchType,SearchOrder,Stimulus,Directionality,Ostension,ActorGender,ParticipantGender,Year
5_1_m2,7,93,400,975,1167.1,659.4,35207,35606,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,94,583,1021,954.1,609.7,35641,36223,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,95,464,1036,835,620.9,36247,36710,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,96,566,1056,632.7,771.6,36746,37311,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,97,193,1080,578.5,763.6,37322,37514,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,98,468,1056,421.3,645.3,37554,38021,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,99,229,1058,322,688.2,38043,38271,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,100,452,1084,412.2,566.3,38297,38748,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,101,253,1149,471.9,541.8,38767,39019,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,102,547,1180,607.6,317.2,39066,39612,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,103,285,1296,273.2,744.1,39671,39955,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,104,514,1132,231.6,805.6,39977,40490,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,105,352,1077,643.8,814,40532,40883,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_1_m2,7,106,283,1031,516.1,802.4,40904,41186,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
5_2_m,7,3,1557,2393,1011.4,412.6,466,2022,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
5_2_m,7,1,233,2208,880.7,489,7,239,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
5_2_m,7,2,180,2212,1045.4,473.5,266,445,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
5_2_m,7,6,207,2698,959.3,573.6,3081,3287,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
5_2_m,7,7,315,2728,1010.7,632.5,3311,3625,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
5_2_m,7,8,270,2647,1030.2,401.9,3662,3931,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
5_2_m,7,9,1229,2550,1017,448.8,3951,5179,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
5_2_m,7,10,1138,2596,1015.6,408.6,5193,6330,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
5_2_m,7,4,315,2699,1029.3,590.2,2055,2369,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
5_2_m,7,5,648,2609,1029,419.1,2401,3048,SocialEngagement,NA,NA,m_pl_o1_dir_-o,TowardsYou,Private,Male,male,2018
6_1_m,7,7,2124,1529,1044.3,413.4,4211,6334,SocialEngagement,NA,NA,m_pl_o1_div_+o,Towards3rd,Ostensive,Male,male,2018
6_1_m,7,4,146,1294,974,568.6,2472,2617,SocialEngagement,NA,NA,m_pl_o1_div_+o,Towards3rd,Ostensive,Male,male,2018
6_1_m,7,3,1657,1219,1024.7,431,761,2417,SocialEngagement,NA,NA,m_pl_o1_div_+o,Towards3rd,Ostensive,Male,male,2018
6_1_m,7,2,272,1264,1034.2,453.2,462,733,SocialEngagement,NA,NA,m_pl_o1_div_+o,Towards3rd,Ostensive,Male,male,2018
6_1_m,7,1,418,1365,865.1,538.1,7,424,SocialEngagement,NA,NA,m_pl_o1_div_+o,Towards3rd,Ostensive,Male,male,2018
6_1_m,7,5,1191,1382,1041,408.8,2673,3863,SocialEngagement,NA,NA,m_pl_o1_div_+o,Towards3rd,Ostensive,Male,male,2018
6_1_m,7,6,231,1360,889.7,622.8,3925,4155,SocialEngagement,NA,NA,m_pl_o1_div_+o,Towards3rd,Ostensive,Male,male,2018
6_3_m2,7,1,312,1564,630.2,65.2,7,318,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,2,150,1629,615.4,815.8,384,533,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,3,211,1499,987.2,742.4,575,785,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,4,205,1381,744.1,988.2,826,1030,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,5,170,1338,768.4,928,1052,1221,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,6,251,1256,1568.1,1086.9,1281,1531,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,129,1631,1015,1020.1,648.9,38116,39746,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,130,187,NA,757.4,798.4,39789,39975,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,131,342,983,756.8,736.4,39997,40338,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,76,172,1212,1146.8,569.7,22133,22304,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,77,170,1201,1124.3,611.1,22319,22488,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,78,195,1140,1247.3,476.2,22523,22717,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,79,98,1126,1193.2,517.2,22736,22833,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,80,224,1203,946.3,674.8,22871,23094,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,81,211,1286,887.8,682.5,23215,23425,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,82,236,1288,592.1,750.8,23463,23698,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,83,241,1196,413.3,618.9,23736,23976,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,84,284,1130,244.9,641.6,24008,24291,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,45,237,1072,226.4,677.8,13831,14067,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,46,358,1060,198.2,644,14081,14438,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,47,210,1097,276.3,603.9,14457,14666,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,48,233,1159,226.7,648.7,14684,14916,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,50,265,1156,295.7,106,15104,15368,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,51,119,1151,369.3,234.7,15397,15515,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,52,195,1175,999.6,122.4,15565,15759,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,53,509,1274,949,203,15786,16294,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,54,467,1203,1560.9,290.7,16341,16807,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,55,221,1173,1445.2,628.1,16861,17081,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,56,237,1179,1495.9,747.4,17108,17344,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,57,400,1178,1609.3,873,17370,17769,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,58,267,1155,1706.8,1088.6,17807,18073,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,59,187,1214,1215.9,1056.2,18119,18305,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,60,186,1232,704.2,1051.6,18351,18536,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,61,325,1228,276.1,1058.8,18580,18904,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,62,185,1192,292.3,956,18928,19112,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,63,120,1174,408.6,1003.6,19134,19253,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,64,280,1198,895,991.6,19297,19576,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,65,183,1182,1327.1,976.3,19620,19802,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,66,275,1136,1300.2,911.6,19822,20096,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,67,210,1145,880.5,880,20141,20350,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,68,95,1170,764.2,912.5,20377,20471,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,69,60,1168,1651.3,818.1,20536,20595,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,70,174,1241,1364.1,746.2,20635,20808,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,71,241,1279,828,756.5,20853,21093,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,72,200,1282,630.5,816.1,21126,21325,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,73,263,1246,551.3,768.7,21348,21610,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,87,284,1126,183.8,806,24826,25109,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,118,252,1040,551,240.9,35335,35586,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,119,180,1002,760.6,132,35627,35806,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,120,251,1001,1284.7,155.2,35854,36104,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,121,370,1009,1455,304.4,36139,36508,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,116,342,1107,339.8,589.3,34685,35026,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,12,221,1246,362.6,965.6,2861,3081,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,117,231,1085,447.5,553.3,35050,35280,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,7,161,1248,1578.8,908.9,1568,1728,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,8,138,1220,1390.1,391.5,1793,1930,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,9,211,1181,1216,553.9,1968,2178,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,11,280,1241,600.2,797.2,2544,2823,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,106,264,960,560.3,750.1,31876,32139,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,107,350,945,600.5,824.6,32161,32510,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,108,262,998,676.1,923.5,32546,32807,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,109,208,1043,283.2,903.8,32848,33055,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,110,273,1074,224.7,874.9,33074,33346,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,111,273,1084,166.8,832.2,33365,33637,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,112,181,1094,211.7,703.6,33664,33844,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,113,291,1080,182.5,741.9,33857,34147,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,114,251,1088,181.6,652.6,34167,34417,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,115,224,1095,363.8,631.2,34443,34666,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,35,165,1209,983.9,946,9562,9726,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,36,252,1250,857.4,1018.8,9750,10001,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,37,452,1300,519.2,1043.1,10041,10492,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,38,272,1182,1531.7,1059.4,10560,10831,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,39,173,1163,1588.3,1000.2,10854,11026,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,40,473,1083,1612.6,875.4,11055,11527,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,41,763,1006,1503.7,758.6,11563,12325,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,42,412,999,1481,716.7,12337,12748,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,43,272,1011,1123,724.7,12790,13061,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,44,676,1058,592.2,745.1,13114,13789,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,10,281,1231,876.6,715.9,2226,2506,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,13,233,1274,364.9,1015.5,3097,3329,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,14,270,1281,201,1033.8,3362,3631,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,15,190,1310,269.4,836.7,3664,3853,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,16,167,1314,447.6,883.7,3879,4045,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,17,254,1267,756.1,346.4,4107,4360,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,18,164,1194,1118.1,289,4402,4565,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,19,160,1187,1467.7,338.5,4608,4767,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,20,161,1232,937.7,255.4,4829,4989,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,21,581,1191,955.5,214.8,5009,5589,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,22,195,1207,1209.6,373.1,5634,5828,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,23,176,1231,1201.6,465.7,5853,6028,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,24,451,1180,1084.1,416.2,6055,6505,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,25,224,1199,875.5,492.2,6542,6765,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,26,210,1269,428.9,662,6815,7024,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,27,209,1237,287.7,714.9,7051,7259,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,28,305,1210,168.3,830.9,7291,7595,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,29,113,1242,258.2,754.7,7721,7833,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,30,391,1223,226.5,643.4,7858,8248,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,31,157,1144,278.8,735.2,8268,8424,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,32,440,1150,633,853.5,8464,8903,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,33,328,1155,790.9,927,8931,9258,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,34,232,1169,1195.6,912.6,9301,9532,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,132,290,951,747.7,689.4,40348,40637,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,74,167,1203,409.1,791.8,21635,21801,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,75,239,1218,292.2,677.4,21831,22069,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,122,105,1011,1401,452.8,36542,36646,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,123,226,1027,1227.8,559.9,36679,36904,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,124,188,986,1260.8,528.2,36916,37103,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,85,273,1105,293.4,649.4,24303,24575,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,86,203,1108,281.7,704.2,24595,24797,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,100,160,1152,1011,882.4,29098,29257,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,88,385,1130,303.1,190.7,25179,25563,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,89,204,1131,895.2,323.5,25612,25815,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,90,249,1205,1294.2,276.3,25859,26107,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,91,122,1241,1269,326.9,26131,26252,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,92,167,1236,1415.3,401.2,26277,26443,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,93,406,1209,1235.8,481.6,26475,26880,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,94,561,1102,1277.7,521.5,26901,27461,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,95,305,1010,1626,787.3,27512,27816,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,96,350,1010,1614.4,875.1,27837,28186,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,97,304,1026,1642.3,1073.6,28216,28519,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,98,173,1077,1364.3,1014.9,28557,28729,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,99,303,1113,1308.9,870.6,28758,29060,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,126,258,980,1101.3,654.8,37402,37659,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,101,232,1094,1057.7,674.7,29293,29524,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,102,1371,1058,1010.1,646.5,29544,30914,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,103,241,990,1020.8,650.3,31035,31275,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,104,198,1037,683,770.9,31315,31512,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,105,317,981,748.6,736.7,31526,31842,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,125,256,951,1171,589.3,37127,37382,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,127,221,1040,958,745.9,37686,37906,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,128,175,1031,972.3,682.3,37928,38102,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,133,230,996,518.8,867.6,40675,40904,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,134,236,1015,609.2,822.3,40927,41162,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
6_3_m2,7,49,110,1190,226.2,616.4,14925,15034,VisualSearch,Search,2,ng120ws.jpg,NA,NA,NA,male,2018
1_2_f,8,4,1007,2439,846.2,653.1,2405,3411,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
1_2_f,8,1,440,2179,861.2,528.1,7,446,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
1_2_f,8,2,149,2143,976.7,504,474,622,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
1_2_f,8,3,1725,2376,974.3,494,629,2353,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
1_2_f,8,8,2159,2360,973.1,484.3,4179,6337,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
1_2_f,8,5,296,2305,838,658.7,3419,3714,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
1_2_f,8,6,228,2239,1025.4,638.1,3743,3970,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
1_2_f,8,7,153,2224,965.3,484.7,4019,4171,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,2,120,871,900,535.5,369,488,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,6,1119,1016,961.4,452.4,3350,4468,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,3,767,946,957.3,471.2,513,1279,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,4,125,1077,959.6,457.8,1398,1522,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,5,1791,1012,954.7,466.2,1530,3320,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,10,555,944,959.6,454.7,5780,6334,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,7,788,985,965.7,454,4488,5275,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,8,201,1039,938.6,447.4,5296,5496,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,9,236,1030,966.2,445.4,5525,5760,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_1_f,8,1,334,841,759.6,564.8,7,340,SocialEngagement,NA,NA,m_pl_o1_div_-o,Towards3rd,Private,Male,female,2018
2_2_f2,8,1,453,1202,454.8,454.5,7,459,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,2,219,1267,849.9,362.2,510,728,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,3,99,1331,831,302.1,753,851,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,4,145,1388,785.6,331.2,884,1028,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,5,172,1420,566.2,192.5,1071,1242,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,6,160,1445,603.1,189.2,1258,1417,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,9,206,1339,704.2,34,2066,2271,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,10,194,1351,979.3,28.6,2309,2502,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,11,232,1370,1398.7,91.7,2555,2786,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,12,136,1366,1297.1,55.8,2811,2946,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,13,537,1290,1508.9,55.7,2977,3513,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,14,140,1276,1043.3,103.6,3575,3714,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,15,185,1301,426.9,120,3774,3958,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,16,132,1330,357.4,110.9,3981,4112,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,17,362,1373,546.2,131.5,4148,4509,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,18,209,1465,425.3,942.1,4592,4800,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,19,189,1435,450,832.4,4829,5017,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,20,206,1406,442.1,1027.6,5066,5271,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,21,397,1554,533.9,721.7,5326,5722,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,22,269,1685,606.8,840.2,5771,6039,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,128,293,1607,695.1,234.6,35802,36094,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,127,123,1558,987.5,488.4,35615,35737,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
2_2_f2,8,100,269,1693,591,765.4,28060,28328,VisualSearch,Search,2,ng150ws.jpg,NA,NA,NA,female,2018
