ParticipantID,Trial,Saccade,Direction,Amplitude,PeakVelocity,MeanVelocity,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,Blink,SearchType,SearchOrder,Task,ParticipantGender,Stimulus,ActorGender,Directionality,Ostension,Year
forcam1,1,3,UP,5.11,198.01,134.41,730,766,38,950,720.3,868.9,518.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,4,LEFT,7.65,252.3,166.33,1092,1136,46,851.1,517,523.5,719.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,5,LEFT,3.64,180.61,121.28,1308,1336,30,530.3,722.6,335.6,779.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,6,RIGHT,15.75,332.57,238.67,1642,1706,66,343.7,785,1243.7,893.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,7,RIGHT,6.86,227.15,149.12,2102,2146,46,1249.9,895.7,1651.5,898.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,8,LEFT,3.45,126.71,95.71,2486,2520,36,1651.3,906.5,1464.5,846.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,9,LEFT,8.3,242.78,180.49,2664,2708,46,1465.8,849.7,998.8,787.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,10,RIGHT,5.21,195.86,130.21,2868,2906,40,985.3,793,1257.2,711.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,11,LEFT,0.57,50.45,56.84,3092,3100,10,1239.7,721.8,1212,733.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,12,LEFT,10.48,295.65,174.75,3210,3268,60,1208.8,739.2,618.1,748.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,13,LEFT,3.31,165.18,110.28,3460,3488,30,594.8,744.3,406.8,758.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,14,LEFT,2.58,132.24,92,3736,3762,28,417.7,761.9,268.1,758.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,15,UP,6.13,275.96,170.27,3886,3920,36,273.6,761.6,490.9,558.6,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,16,DOWN,2.15,136.4,89.47,4228,4250,24,502.1,565.9,571.1,638.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,17,LEFT,3.73,165.7,109.71,4522,4554,34,562.4,633.9,411,527.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,18,LEFT,3.27,122.25,96.2,4702,4734,34,412.1,530.9,226,530.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,19,UP,8.63,320.19,179.7,4870,4916,48,228.6,525.2,560,272,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,20,RIGHT,2.45,146.05,101.93,5128,5150,24,556.2,266.3,672.8,312.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,21,RIGHT,7.39,231.57,153.9,5416,5462,48,661.2,310.3,1058.2,284.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,22,LEFT,3.12,168.58,120.1,5614,5638,26,1054.1,286.7,916,356.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,23,DOWN,1.43,96.15,71.31,5792,5810,20,908.1,373.1,897.8,429,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,24,RIGHT,12.52,324.91,223.51,5942,5996,56,900.2,425.4,1591.6,435.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,25,DOWN,2.19,128.33,91.1,6308,6330,24,1583.3,435.9,1637.3,516.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,26,UP,0.78,53.26,55.37,6916,6928,14,1616.5,517.1,1619.7,485.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,27,LEFT,5.99,200.55,149.63,7080,7118,40,1615.2,492.9,1281.4,480,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,28,DOWN,1.2,78.57,66.85,7352,7368,18,1262.5,484.2,1239.8,529.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,29,DOWN,2.07,121.42,93.92,7518,7538,22,1243.8,525.8,1280.6,605.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,30,UP,0.51,39.65,42.32,7840,7850,12,1273.8,603.7,1278.9,583.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,31,LEFT,3.63,136.63,106.76,8056,8088,34,1279.8,584.7,1088.9,541,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,32,LEFT,1.58,93.3,71.95,8536,8556,22,1084.7,535.4,1000.4,550,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,33,LEFT,1.92,110.76,87.24,8712,8732,22,1001.6,554.6,896.7,551.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,34,RIGHT,4.4,198.18,129.4,8914,8946,34,887,553.4,1127.7,546.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,35,LEFT,1.04,67.26,64.89,9142,9156,16,1115.8,549.2,1059.5,555,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,36,LEFT,9.24,239.55,177.73,9380,9430,52,1066.5,553.9,556.8,555.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,37,LEFT,1.82,100.7,82.88,9792,9812,22,565.4,558.7,463.8,563.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,38,LEFT,3.81,141.67,111.99,10300,10332,34,470.2,567.8,254,563.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,39,DOWN,2.21,135.26,100.41,10610,10630,22,235,561.3,261.8,651.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,40,DOWN,2.91,178.78,111.96,10802,10826,26,258,648.9,324.6,763.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,1,41,DOWN,2.65,155.05,101.87,11024,11048,26,320.3,754.1,372.4,863.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,1,DOWN,2.45,138.56,94.13,98,122,26,371.4,862.7,273,943.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,2,RIGHT,10.01,382.51,172.56,310,366,58,269.2,944.8,813.8,788.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,3,UP,4.53,187.35,119.25,544,580,38,833.7,783.9,928.9,608.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,4,RIGHT,8.18,200.28,141.01,848,904,58,927.9,616.6,1339.5,481.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,5,UP,2.97,150.54,123.91,1024,1046,24,1334.4,484.5,1256.7,380.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,6,UP,2.24,124.09,93.46,1162,1184,24,1217.3,364.4,1236.1,277.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,7,LEFT,2.87,154.27,110.54,1436,1460,26,1234.7,271.8,1085.6,302.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,8,DOWN,2.57,152.79,98.78,1674,1698,26,1056.3,304.6,1041.7,405.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,9,DOWN,3.94,201.22,131.42,1728,1756,30,1044.1,399,959.9,544,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,10,LEFT,1.87,112.77,85.19,2036,2056,22,964.7,551.9,891.2,605.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,11,DOWN,6.31,229.43,116.83,2208,2260,54,899.1,604.8,713.1,831,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,12,LEFT,1.81,109.44,82.16,2498,2518,22,699.9,850.8,596.6,854,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,13,LEFT,5.33,136.62,115.93,2930,2974,46,588.9,853.7,281.3,891.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,14,RIGHT,5.45,222.06,136.16,3132,3170,40,281.4,891,592.6,842.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,15,RIGHT,8.4,308.88,155.6,3462,3514,54,563.3,843.2,1004.4,998.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,16,LEFT,1.4,80.7,69.99,3760,3778,20,1023.2,1011,945.5,1030.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,17,RIGHT,11.15,286.88,192.19,4e3,4056,58,945.5,1029.5,1590.7,935.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,18,RIGHT,1.43,80.24,71.62,4248,4266,20,1595.9,934.3,1663.4,894.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,19,UP,5.31,221.28,126.48,4350,4390,42,1644.7,888.3,1528.9,673.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,20,LEFT,5.01,190.29,131.89,4500,4536,38,1525,674.4,1247.1,637.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,21,UP,9.44,205.55,157.41,4860,4918,60,1241.4,629.1,1291.4,251.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,22,LEFT,4.42,175.61,122.69,5102,5136,36,1289.8,252.9,1052,261.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,23,RIGHT,1.86,113.9,84.69,5362,5382,22,1048.8,268,1140,298.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,24,LEFT,4.04,209.02,144.24,5514,5540,28,1133.4,299.8,931.9,359.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,25,LEFT,3.37,164.86,120.33,5770,5796,28,913.9,377.8,731.8,376.6,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,26,LEFT,1.69,96.47,76.97,6054,6074,22,730.3,375.8,642.3,356.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,27,LEFT,1.45,93.03,72.61,6182,6200,20,617.6,343.8,541.5,327.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,28,RIGHT,4.08,153.51,78.51,6330,6380,52,534.3,327.1,724.6,244.6,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,29,DOWN,4.04,175.98,118.73,6700,6732,34,721.1,245.8,756,402.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,30,DOWN,3.09,170.17,110.24,6892,6918,28,759.3,402.3,793.4,523.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,31,LEFT,0.98,61.38,61.21,7178,7192,16,795.5,525,746.9,541.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,32,DOWN,1.7,101.91,77.14,7426,7446,22,755.1,541.1,692.6,592.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,33,LEFT,1.11,58.44,50.39,7718,7738,22,702.6,597,651.1,621.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,34,DOWN,2.55,139.87,91.09,8066,8092,28,658.2,624.5,687.1,728.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,35,RIGHT,1.51,88.33,68.76,8444,8464,22,679.7,717.8,760.7,736.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,36,RIGHT,4.27,203.79,142.47,8644,8672,30,743.9,737.5,978.4,775.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,37,UP,2.35,129.68,90.51,8862,8886,26,983.9,796.4,963.1,698,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,38,RIGHT,5.06,260.31,120.59,9044,9084,42,953.5,703,1169.4,844.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,39,LEFT,1.5,89.08,74.82,9246,9264,20,1181,850.2,1099,867.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,40,UP,0.83,57.19,59.59,9524,9536,14,1097,867.2,1111.6,832.6,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,41,LEFT,3.69,193.61,131.66,9650,9676,28,1105.9,834.8,917,905,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,42,DOWN,0.84,53.74,52.32,9916,9930,16,894.3,915.7,872,948.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,43,RIGHT,7.36,284.42,160.1,10044,10088,46,871.4,942.2,1238.7,785.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,44,.,0.36,32.18,36.27,10320,10328,10,1233.2,778.9,1233.8,763.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,45,UP,1.38,85.62,68.98,10390,10408,20,1227.9,764.8,1174,722.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,46,.,0.31,36.39,38.85,10552,10558,8,1168.7,722.8,1172.3,710,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,2,47,DOWN,2.14,121.4,97.33,11024,11044,22,1163.4,705.9,1097.2,781.6,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,1,DOWN,1.11,69.98,61.67,28,44,18,1100.6,802.1,1116,848.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,2,LEFT,2.56,128.05,98.43,452,476,26,1113.5,846.1,996.4,781.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,3,RIGHT,2.39,130.4,99.68,816,838,24,987.5,793.7,1094.5,857,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,4,RIGHT,5.15,229.99,135.47,1100,1136,38,1093.6,854.8,1334,989.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,5,DOWN,1,65.33,62.52,1284,1298,16,1331.5,991.8,1291.7,1025.6,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,6,LEFT,2.8,148.63,116.87,1588,1610,24,1292.1,1022.2,1144.8,966.6,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,7,RIGHT,2.14,124.66,97.36,1916,1936,22,1116.1,966.6,1214.6,908.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,8,RIGHT,0.51,44.75,50.64,2072,2080,10,1255,900.2,1282.6,893,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,9,LEFT,11.09,300.78,184.84,2256,2314,60,1274.8,892.7,646,825.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,10,LEFT,5.37,237.23,111.94,2524,2570,48,625.8,827.6,366.4,961.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,11,LEFT,2.02,109.98,91.73,2834,2854,22,349.4,967.2,231.6,946.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,12,UP,12.95,336.53,239.9,3024,3076,54,206.3,937.5,251.8,380.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,13,UP,2.51,136.17,104.6,3238,3260,24,250.1,368.9,268.9,269,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,14,UP,1.3,79.01,72.06,3366,3382,18,268,252.4,277.3,201.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,15,RIGHT,11.71,366.08,234.2,3590,3638,50,266.9,194.4,860.5,375.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,16,DOWN,1.62,95.93,73.63,3764,3784,22,861.3,380.5,905,436.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,17,RIGHT,7.64,276.4,165.99,4030,4074,46,896.8,445.3,1308.3,496.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,18,RIGHT,2.12,154.96,58.95,4284,4318,36,1305.9,499,1418.2,524.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,19,DOWN,3.7,191.15,108.74,4630,4662,34,1430.4,546.7,1538.7,678.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,20,LEFT,2.05,121.9,85.53,4814,4836,24,1538.1,667.5,1439.9,714.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,21,LEFT,1.44,83.89,72.09,5052,5070,20,1438,712.9,1358.2,699.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,22,DOWN,7.12,302.43,161.76,5328,5370,44,1364,703.1,1639.5,936,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,23,DOWN,1.33,85.07,66.65,5504,5522,20,1652,929.1,1694.5,980.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,24,UP,7.76,298.97,143.63,5630,5682,54,1684,975.7,1456.5,679.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,25,LEFT,2.09,120.91,87.05,5892,5914,24,1440.4,638.1,1323.8,648.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,26,DOWN,8.11,370.44,193.17,5986,6026,42,1333.6,635.7,1586.9,931.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,27,RIGHT,1.03,63.31,57.02,6200,6216,18,1602.2,943.7,1662.1,954.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,28,LEFT,5.81,210.23,145.32,6462,6500,40,1648.6,952.4,1391.5,782.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,29,DOWN,5.23,250.84,108.89,6788,6834,48,1378.2,782.7,1252.9,993.6,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,30,DOWN,1.07,69.08,66.6,7002,7016,16,1242.2,1019.7,1283.4,1056.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,31,.,0.31,34.05,38.18,7252,7258,8,1276.1,1055.7,1291.6,1063,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,32,LEFT,2.25,124.6,102.29,8126,8146,22,1278.1,1066.6,1147.6,1086.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,33,LEFT,2.22,122.11,92.67,8420,8442,24,1128.8,1080.4,1005.4,1046.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,34,LEFT,9.08,249.69,146.42,8804,8864,62,989.8,1035.6,456.7,1008.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,35,UP,1.68,94.6,76.43,9140,9160,22,437.1,1010.2,407.6,936.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,36,UP,12.73,359.74,265.3,9334,9380,48,386.2,936.7,495.7,400.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,37,LEFT,3.69,151.6,108.39,9682,9714,34,488.2,374.5,282.5,369.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,38,UP,4.9,208.78,143.99,9844,9876,34,289.6,370.7,256.4,176.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,39,RIGHT,10.99,350.9,183.23,10224,10282,60,243.3,171.3,844.8,215.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,40,RIGHT,9.25,301.89,184.96,10612,10660,50,866.2,227.6,1330.9,362.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,41,RIGHT,2.59,176.83,71.81,10896,10930,36,1327.7,364.2,1449.2,417.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,3,42,UP,2.18,121.46,49.58,11150,11192,44,1460,433.4,1515.7,355.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,1,LEFT,6.37,234.11,151.78,358,398,42,1512.2,355,1179.3,434.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,2,LEFT,2.62,130.1,109.08,642,664,24,1180.6,413.6,1039.9,400.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,3,DOWN,4.36,200.89,114.63,888,924,38,998.8,394.1,900.2,552.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,4,LEFT,4.22,163.33,131.77,1124,1154,32,900.9,553.2,672.7,525.4,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,5,LEFT,3.74,149.95,103.91,1320,1354,36,608.5,507,401.9,526.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,6,UP,3.81,148.89,112.05,1554,1586,34,406,527.5,491.1,386.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,7,UP,5.59,195.64,132.99,1690,1730,42,484.8,372.1,413.4,157.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,8,LEFT,1.87,103.1,84.87,1836,1856,22,404.7,154,307.5,128.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,9,RIGHT,7.57,281.98,172.09,2158,2200,44,294.3,117.5,707.7,91.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,10,.,0.32,28.81,31.66,2596,2604,10,696.5,89.2,684.2,80.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,11,RIGHT,0.89,67.84,44.29,2798,2816,20,678.9,82,725.1,90.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,12,RIGHT,13.29,304.09,214.3,2966,3026,62,712.5,90.6,1408.1,224.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,13,RIGHT,3.28,174.3,117.24,3224,3250,28,1414.6,230,1589.6,264.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,14,LEFT,1.13,69.56,62.68,3510,3526,18,1592.1,267.4,1531.2,256.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,15,DOWN,9.37,352.63,213.03,3764,3806,44,1535.5,257.9,1697,623.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,16,DOWN,2.77,161.38,106.36,3944,3968,26,1694.2,636.1,1713.4,753.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,17,LEFT,4.58,158.85,114.57,4156,4194,40,1709.9,748.1,1450.7,705.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,18,LEFT,1.73,102.7,86.3,4342,4360,20,1442.2,704.3,1369.3,656.1,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,19,DOWN,4.22,144.37,105.39,4618,4656,40,1352.4,637.1,1299.1,811.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,20,LEFT,5.77,200.74,137.49,4916,4956,42,1301.4,811,979.4,861,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,21,LEFT,11.74,262.34,167.71,5126,5194,70,980.5,866.5,313.4,990,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,22,RIGHT,3.35,172.25,119.71,5574,5600,28,286.8,989.6,486.5,985.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,23,UP,10.56,401.47,251.45,5964,6004,42,502.3,999.7,350.3,553.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,24,DOWN,2.45,136.17,94.11,6304,6328,26,330.9,543.3,415,624,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,25,RIGHT,1.1,69.22,60.96,6564,6580,18,400.3,618.1,446,587.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,26,RIGHT,10.34,330.65,215.4,6718,6764,48,439.1,586.4,1014.4,593.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,27,DOWN,1.19,78.18,66.06,7046,7062,18,1020.4,594.7,1013.5,643.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,28,RIGHT,10.09,268.2,180.16,7254,7308,56,1012.2,635.6,1579.6,643.9,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,29,UP,3.8,149.26,105.55,7544,7578,36,1572.1,644.8,1451.4,514.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,30,UP,5.14,175.94,135.3,7716,7752,38,1447,509,1382.6,308.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,31,LEFT,1.79,105.86,81.4,7956,7976,22,1371.5,282.1,1297.6,236.3,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,32,LEFT,4.07,158.61,107.23,8116,8152,38,1280.3,225.1,1061.6,212.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,33,LEFT,4.61,167.44,115.25,8616,8654,40,1063.6,211.2,817.3,196.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,34,LEFT,2.82,133.89,100.59,8888,8914,28,814.9,196.9,664.2,185.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,35,DOWN,2.76,159.62,114.95,9202,9224,24,647.2,179.8,741.9,262.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,36,.,0.48,42.6,48,9380,9388,10,745,277.1,764.3,289.6,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,37,LEFT,6.3,171.14,137.03,9628,9672,46,768.1,292,425.1,274.7,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,38,DOWN,3.79,194.16,135.28,10176,10202,28,423.2,275.8,432,426.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,39,DOWN,3.17,149.27,98.97,10376,10406,32,428.1,447.3,494.9,566.8,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,40,DOWN,2.9,162.97,111.59,10648,10672,26,494.5,566.3,575.7,670.5,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
forcam1,4,41,DOWN,2.3,138.49,104.72,10860,10880,22,567.1,670.4,507.5,757.2,0,Search,1,VisualSearch,NA,NA,NA,NA,NA,2017
